saddr,src_socket,sport,daddr,dport,proto,stime,ltime,dur,flgs,state,pkts,spkts,dpkts,bytes,sbytes,dbytes,rate,srate,drate,mean,stddev,sum,min,max,attack,category,subcategory
192.168.100.148,192.168.100.14847593,47593,224.0.0.251,5353,udp,1526881044,1526881044,0,e,INT,1,1,0,83,83,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.150,192.168.100.15048654,48654,224.0.0.251,5353,udp,1526881045,1526881045,0,e,INT,1,1,0,88,88,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.148,192.168.100.14837795,37795,192.168.217.2,53,udp,1526881046,1526881049,2.499893,e,INT,2,2,0,172,172,0,0.400017,0.400017,0,0,0,0,0,0,0,Normal,Normal
192.168.100.147,192.168.100.14750859,50859,224.0.0.251,5353,udp,1526881048,1526881048,0,e,INT,1,1,0,88,88,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.150,192.168.100.15036616,36616,224.0.0.251,5353,udp,1526881050,1526881050,0,e,INT,1,1,0,83,83,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.149,192.168.100.14951125,51125,224.0.0.251,5353,udp,1526881050,1526881050,0,e,INT,1,1,0,88,88,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.150,192.168.100.15056757,56757,192.168.217.2,53,udp,1526881052,1526881055,2.500053,e,INT,2,2,0,172,172,0,0.399992,0.399992,0,0,0,0,0,0,0,Normal,Normal
192.168.100.148,192.168.100.14844189,44189,8.8.8.8,53,udp,1526881053,1526881053,0.007368,e,CON,2,1,1,172,86,86,135.722031,0,0,0.007368,0,0.007368,0.007368,0.007368,0,Normal,Normal
192.168.100.147,192.168.100.14749337,49337,224.0.0.251,5353,udp,1526881053,1526881053,0,e,INT,1,1,0,83,83,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.147,192.168.100.14748682,48682,192.168.217.2,53,udp,1526881055,1526881057,2.501006,e,INT,2,2,0,172,172,0,0.399839,0.399839,0,0,0,0,0,0,0,Normal,Normal
192.168.100.148,192.168.100.14841820,41820,192.168.100.3,995,tcp,1526881055,1526881055,0.114144,e,RST,16,10,6,3467,1185,2282,131.412949,78.847771,43.804317,0.114144,0,0.114144,0.114144,0.114144,1,Reconnaissance,Service_Scan
192.168.100.149,192.168.100.14949667,49667,224.0.0.251,5353,udp,1526881055,1526881055,0,e,INT,1,1,0,83,83,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.149,192.168.100.14949556,49556,192.168.217.2,53,udp,1526881057,1526881060,2.499834,e,INT,2,2,0,172,172,0,0.400027,0.400027,0,0,0,0,0,0,0,Normal,Normal
192.168.100.150,192.168.100.15053562,53562,8.8.8.8,53,udp,1526881059,1526881059,0.007552,e,CON,2,1,1,172,86,86,132.415253,0,0,0.007552,0,0.007552,0.007552,0.007552,0,Normal,Normal
192.168.100.147,192.168.100.14754376,54376,8.8.8.8,53,udp,1526881061,1526881061,0.007102,e,CON,2,1,1,172,86,86,140.805405,0,0,0.007102,0,0.007102,0.007102,0.007102,0,Normal,Normal
192.168.100.147,192.168.100.14753398,53398,192.168.100.3,5810,tcp,1526881061,1526881061,0.00028,e,RST,2,1,1,120,60,60,3571.42847,0,0,0.00028,0,0.00028,0.00028,0.00028,1,Reconnaissance,Service_Scan
192.168.100.149,192.168.100.14949312,49312,8.8.8.8,53,udp,1526881064,1526881064,0.006747,e,CON,2,1,1,172,86,86,148.21402,0,0,0.006747,0,0.006747,0.006747,0.006747,0,Normal,Normal
192.168.100.149,192.168.100.14943934,43934,192.168.100.3,1074,tcp,1526881064,1526881064,0.000223,e,RST,2,1,1,120,60,60,4484.30518,0,0,0.000223,0,0.000223,0.000223,0.000223,1,Reconnaissance,Service_Scan
192.168.100.27,192.168.100.2758999,58999,192.168.100.1,53,udp,1526881124,1526881346,222.167084,e,CON,4,2,2,630,174,456,0.013503,0.004506,0.004504,0.204105,0.059023,0.40821,0.145082,0.263128,0,Normal,Normal
192.168.100.27,192.168.100.27,,192.168.100.1,,arp,1526881129,1526881351,221.952118,e,CON,4,2,2,240,120,120,0.013516,0.004505,0.004505,0.000139,0.000015,0.000278,0.000124,0.000154,0,Normal,Normal
192.168.100.6,192.168.100.6138,138,192.168.100.255,138,udp,1526881129,1526882029,900.018677,e,INT,2,2,0,500,500,0,0.001111,0.001111,0,0,0,0,0,0,0,Normal,Normal
fe80::250:56ff:febe:26db,fe80::250:56ff:febe:26db5353,5353,ff02::fb,5353,udp,1526881290,1526881290,0,e,INT,1,1,0,107,107,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.3,192.168.100.35353,5353,224.0.0.251,5353,udp,1526881290,1526881290,0,e,INT,1,1,0,87,87,0,0,0,0,0,0,0,0,0,0,Normal,Normal
fe80::250:56ff:febe:e9d9,fe80::250:56ff:febe:e9d95353,5353,ff02::fb,5353,udp,1526881320,1526881320,0,e,INT,1,1,0,107,107,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.5,192.168.100.55353,5353,224.0.0.251,5353,udp,1526881320,1526881320,0,e,INT,1,1,0,87,87,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.3,192.168.100.352038,52038,216.239.32.10,53,udp,1526881367,1526881367,0.17173,e,CON,2,1,1,201,98,103,5.823094,0,0,0.17173,0,0.17173,0.17173,0.17173,0,Normal,Normal
192.168.100.3,192.168.100.360736,60736,192.203.230.10,53,udp,1526881367,1526881367,0.015942,e,CON,2,1,1,1301,85,1216,62.727386,0,0,0.015942,0,0.015942,0.015942,0.015942,0,Normal,Normal
192.168.100.3,192.168.100.35108,5108,192.203.230.10,53,udp,1526881367,1526881367,0.015516,e,CON,2,1,1,1209,70,1139,64.4496,0,0,0.015516,0,0.015516,0.015516,0.015516,0,Normal,Normal
192.168.100.3,192.168.100.313513,13513,192.54.112.30,53,udp,1526881367,1526881367,0.194929,e,CON,2,1,1,891,85,806,5.130073,0,0,0.194929,0,0.194929,0.194929,0.194929,0,Normal,Normal
192.168.100.3,192.168.100.358728,58728,172.217.25.170,443,tcp,1526881367,1526881538,171.026199,e,FIN,122,43,79,103207,4449,98758,0.707494,0.245576,0.45607,0.036148,0.032994,0.144593,0.006131,0.087207,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.3,,arp,1526881520,1526881520,0.000016,e,CON,2,1,1,120,60,60,62500,0,0,0.000016,0,0.000016,0.000016,0.000016,0,Normal,Normal
192.168.100.3,192.168.100.364541,64541,96.7.49.66,53,udp,1526881753,1526881753,0.151005,e,CON,2,1,1,333,98,235,6.622297,0,0,0.151005,0,0.151005,0.151005,0.151005,0,Normal,Normal
192.168.100.3,192.168.100.355310,55310,205.251.193.2,53,udp,1526881753,1526881753,0.244357,e,CON,2,1,1,366,98,268,4.092373,0,0,0.244357,0,0.244357,0.244357,0.244357,0,Normal,Normal
192.168.100.3,192.168.100.332473,32473,128.63.2.53,53,udp,1526881753,1526881753,0.231402,e,CON,2,1,1,1295,82,1213,4.321484,0,0,0.231402,0,0.231402,0.231402,0.231402,0,Normal,Normal
192.168.100.3,192.168.100.334339,34339,128.63.2.53,53,udp,1526881753,1526881753,0.231306,e,CON,2,1,1,1209,70,1139,4.323277,0,0,0.231306,0,0.231306,0.231306,0.231306,0,Normal,Normal
192.168.100.3,192.168.100.315551,15551,192.48.79.30,53,udp,1526881753,1526881754,0.195098,e,CON,2,1,1,885,82,803,5.125629,0,0,0.195098,0,0.195098,0.195098,0.195098,0,Normal,Normal
192.168.100.3,192.168.100.34529,4529,205.251.195.97,53,udp,1526881754,1526881754,0.23607,e,CON,2,1,1,323,93,230,4.236032,0,0,0.23607,0,0.23607,0.23607,0.23607,0,Normal,Normal
192.168.100.3,192.168.100.315537,15537,205.251.196.236,53,udp,1526881754,1526881754,0.009468,e,CON,2,1,1,419,93,326,105.618919,0,0,0.009468,0,0.009468,0.009468,0.009468,0,Normal,Normal
192.168.100.3,192.168.100.341420,41420,192.58.128.30,53,udp,1526881754,1526881754,0.0158,e,CON,2,1,1,1290,81,1209,63.291142,0,0,0.0158,0,0.0158,0.0158,0.0158,0,Normal,Normal
192.168.100.3,192.168.100.39426,9426,192.54.112.30,53,udp,1526881754,1526881754,0.194419,e,CON,2,1,1,883,81,802,5.14353,0,0,0.194419,0,0.194419,0.194419,0.194419,0,Normal,Normal
192.168.100.3,192.168.100.346146,46146,52.35.21.241,443,tcp,1526881754,1526881815,61.341278,e,FIN,30,16,14,6589,2261,4328,0.472765,0.244534,0.211929,0.201826,0.114631,1.41278,0.154291,0.482611,0,Normal,Normal
192.168.100.4,192.168.100.450580,50580,91.189.94.4,123,udp,1526881760,1526881760,0.29432,e,CON,2,1,1,180,90,90,3.397663,0,0,0.29432,0,0.29432,0.29432,0.29432,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.4,,arp,1526881760,1526881760,0.000013,e,CON,2,1,1,102,60,42,76923.0781,0,0,0.000013,0,0.000013,0.000013,0.000013,0,Normal,Normal
192.168.100.4,192.168.100.4,,192.168.100.1,,arp,1526881765,1526881765,0.00018,e,CON,2,1,1,102,42,60,5555.55566,0,0,0.00018,0,0.00018,0.00018,0.00018,0,Normal,Normal
192.168.100.150,192.168.100.15040079,40079,8.8.8.8,53,udp,1526881806,1526881806,0.43193,e,CON,4,2,2,602,164,438,6.94557,333333.313,3.485231,0.288466,0.143461,0.576932,0.145005,0.431927,0,Normal,Normal
192.168.100.150,192.168.100.15058062,58062,52.11.124.117,443,tcp,1526881806,1526881807,0.907137,e,FIN,30,15,15,17677,7007,10670,31.968712,15.433171,15.433171,0.907137,0,0.907137,0.907137,0.907137,0,Normal,Normal
192.168.100.150,192.168.100.15051565,51565,8.8.8.8,53,udp,1526881808,1526881808,0.290706,e,CON,4,2,2,440,162,278,10.319704,1000000,48.334866,0.280361,0.010344,0.560722,0.270017,0.290705,0,Normal,Normal
192.168.100.150,192.168.100.15034140,34140,52.201.147.106,443,tcp,1526881808,1526881809,1.607781,e,FIN,25,13,12,8219,1646,6573,14.927405,7.463703,6.841728,1.607781,0,1.607781,1.607781,1.607781,0,Normal,Normal
192.168.100.148,192.168.100.14842984,42984,8.8.8.8,53,udp,1526881811,1526881812,0.430317,e,CON,4,2,2,602,164,438,6.971604,333333.313,7.615566,0.364661,0.065654,0.729321,0.299007,0.430314,0,Normal,Normal
192.168.100.148,192.168.100.14855178,55178,52.11.124.117,443,tcp,1526881812,1526881812,0.884781,e,FIN,29,15,14,17610,7007,10603,31.64625,15.823125,14.692902,0.884781,0,0.884781,0.884781,0.884781,0,Normal,Normal
192.168.100.148,192.168.100.14839816,39816,8.8.8.8,53,udp,1526881813,1526881813,0.180341,e,CON,4,2,2,440,162,278,16.635151,200000,28.915943,0.163047,0.017294,0.326094,0.145753,0.180341,0,Normal,Normal
192.168.100.148,192.168.100.14847644,47644,34.234.1.51,443,tcp,1526881813,1526881814,1.434346,e,FIN,26,13,13,8285,1646,6639,17.429546,8.366182,8.366182,1.434346,0,1.434346,1.434346,1.434346,0,Normal,Normal
fe80::250:56ff:febe:bf1a,fe80::250:56ff:febe:bf1a133,133,ff02::2,0,ipv6-icmp,1526881979,1526881979,0,e,NRS,1,1,0,70,70,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.147,192.168.100.14743296,43296,8.8.8.8,53,udp,1526882032,1526882032,0.294603,e,CON,4,2,2,602,164,438,10.183196,500000,6.979974,0.222968,0.071633,0.445937,0.151336,0.294601,0,Normal,Normal
192.168.100.147,192.168.100.14748440,48440,52.11.124.117,443,tcp,1526882032,1526882033,1.124885,e,FIN,30,17,13,17676,7139,10537,25.780415,14.223677,10.667757,1.124885,0,1.124885,1.124885,1.124885,0,Normal,Normal
192.168.100.147,192.168.100.14736530,36530,8.8.8.8,53,udp,1526882034,1526882034,0.290247,e,CON,4,2,2,440,162,278,10.336024,333333.313,6.847439,0.217226,0.073019,0.434451,0.144207,0.290244,0,Normal,Normal
192.168.100.147,192.168.100.14740716,40716,34.234.1.51,443,tcp,1526882034,1526882036,2.05849,e,FIN,24,13,11,8105,1646,6459,11.173239,5.829516,4.85793,2.05849,0,2.05849,2.05849,2.05849,0,Normal,Normal
192.168.100.55,192.168.100.558080,8080,192.168.100.3,80,tcp,1526882054,1526883776,1722.05969,e &,CON,72313,36157,36156,71930598,36252570,35678028,41.991577,20.995789,20.995207,4.944168,0.190213,1705.73779,1.420496,4.999989,0,Normal,Normal
192.168.100.7,192.168.100.7365,365,192.168.100.3,565,udp,1526882054,1526883776,1722.01306,e,INT,20660,20660,0,1239600,1239600,0,11.997005,11.997005,0,4.921131,0.15195,1692.8689,2.187385,4.999995,0,Normal,Normal
192.168.100.46,192.168.100.463456,3456,192.168.100.5,80,udp,1526882054,1526883776,1722.05969,e,CON,72314,36157,36157,73118507,36873282,36245225,41.992157,20.995789,20.995789,4.944145,0.19525,1705.7301,1.32728,4.999998,0,Normal,Normal
192.168.100.46,192.168.100.4680,80,192.168.100.5,80,tcp,1526882054,1526883776,1722.05969,e,CON,37878,37878,0,35258365,35258365,0,21.995173,21.995173,0,4.945363,0.234255,1706.15015,0.606843,4.999995,0,Normal,Normal
192.168.100.46,192.168.100.4680,80,192.168.100.5,80,udp,1526882054,1526883776,1722.05969,e,INT,36157,36157,0,33817212,33817212,0,20.995789,20.995789,0,4.957271,0.018475,1705.30127,4.906799,4.999998,0,Normal,Normal
192.168.100.5,192.168.100.50,0,192.168.100.3,0,tcp,1526882054,1526883776,1722.05969,e,CON,22383,22383,0,19850458,19850458,0,12.997227,12.997227,0,4.924433,0.142291,1694.00488,2.373757,4.999999,0,Normal,Normal
192.168.100.6,192.168.100.680,80,192.168.100.3,80,tcp,1526882054,1526883776,1721.9198,e,CON,12052,12052,0,3567392,3567392,0,6.998584,6.998584,0,4.87572,0.096208,1672.37195,3.420485,4.999998,0,Normal,Normal
192.168.100.3,192.168.100.358028,58028,13.211.17.145,8883,tcp,1526882055,1526883776,1721.19214,e,CON,1434,717,717,592862,545540,47322,0.832563,0.415991,0.415992,3.145669,1.918375,1056.94458,0.006235,4.999963,0,Normal,Normal
192.168.100.27,192.168.100.275353,5353,224.0.0.251,5353,udp,1526882083,1526882083,0,e,INT,1,1,0,183,183,0,0,0,0,0,0,0,0,0,0,Normal,Normal
fe80::2c6a:ff9b:7e14:166a,fe80::2c6a:ff9b:7e14:166a5353,5353,ff02::fb,5353,udp,1526882084,1526882084,0,e,INT,1,1,0,203,203,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.150,192.168.100.15037198,37198,144.48.166.166,123,udp,1526882096,1526882096,0.016285,e,CON,2,1,1,180,90,90,61.4062,0,0,0.016285,0,0.016285,0.016285,0.016285,0,Normal,Normal
192.168.100.150,192.168.100.150,,192.168.100.1,,arp,1526882101,1526882101,0.000143,e,CON,2,1,1,120,60,60,6993.00732,0,0,0.000143,0,0.000143,0.000143,0.000143,0,Normal,Normal
192.168.100.7,192.168.100.7138,138,192.168.100.255,138,udp,1526882423,1526883151,728.38385,e,INT,4,4,0,1086,1086,0,0.004119,0.004119,0,0.000085,0.000074,0.00017,0.000011,0.000159,0,Normal,Normal
192.168.100.148,192.168.100.14836309,36309,144.48.166.166,123,udp,1526882609,1526882609,0.016312,e,CON,2,1,1,180,90,90,61.304562,0,0,0.016312,0,0.016312,0.016312,0.016312,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.148,,arp,1526882609,1526882609,0.000075,e,CON,2,1,1,120,60,60,13333.333,0,0,0.000075,0,0.000075,0.000075,0.000075,0,Normal,Normal
192.168.100.148,192.168.100.148,,192.168.100.1,,arp,1526882614,1526882614,0.000117,e,CON,2,1,1,120,60,60,8547.00879,0,0,0.000117,0,0.000117,0.000117,0.000117,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.3,,arp,1526882720,1526882720,0.000009,e,CON,2,1,1,120,60,60,111111.109,0,0,0.000009,0,0.000009,0.000009,0.000009,0,Normal,Normal
192.168.100.147,192.168.100.14737141,37141,129.250.35.251,123,udp,1526882835,1526882835,0.007482,e,CON,2,1,1,180,90,90,133.654099,0,0,0.007482,0,0.007482,0.007482,0.007482,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.147,,arp,1526882835,1526882835,0.000022,e,CON,2,1,1,120,60,60,45454.5469,0,0,0.000022,0,0.000022,0.000022,0.000022,0,Normal,Normal
192.168.100.147,192.168.100.147,,192.168.100.1,,arp,1526882840,1526882840,0.000131,e,CON,2,1,1,120,60,60,7633.58838,0,0,0.000131,0,0.000131,0.000131,0.000131,0,Normal,Normal
192.168.100.27,192.168.100.2758999,58999,192.168.100.1,53,udp,1526882925,1526882925,0.144435,e,CON,2,1,1,190,87,103,6.92353,0,0,0.144435,0,0.144435,0.144435,0.144435,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.27,,arp,1526882925,1526882925,0.000271,e,CON,2,1,1,120,60,60,3690.03687,0,0,0.000271,0,0.000271,0.000271,0.000271,0,Normal,Normal
192.168.100.149,192.168.100.14954565,54565,203.114.73.24,123,udp,1526882927,1526882927,0.00728,e,CON,2,1,1,180,90,90,137.36264,0,0,0.00728,0,0.00728,0.00728,0.00728,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.149,,arp,1526882927,1526882927,0.000062,e,CON,2,1,1,120,60,60,16129.0322,0,0,0.000062,0,0.000062,0.000062,0.000062,0,Normal,Normal
192.168.100.6,192.168.100.6138,138,192.168.100.255,138,udp,1526882929,1526882929,0,e,INT,1,1,0,250,250,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.27,192.168.100.27,,192.168.100.1,,arp,1526882930,1526882930,0.000148,e,CON,2,1,1,120,60,60,6756.75635,0,0,0.000148,0,0.000148,0.000148,0.000148,0,Normal,Normal
192.168.100.149,192.168.100.149,,192.168.100.1,,arp,1526882932,1526882932,0.00013,e,CON,2,1,1,120,60,60,7692.30762,0,0,0.00013,0,0.00013,0.00013,0.00013,0,Normal,Normal
192.168.100.3,192.168.100.344494,44494,216.239.32.10,53,udp,1526883170,1526883171,0.175013,e,CON,2,1,1,201,98,103,5.713861,0,0,0.175013,0,0.175013,0.175013,0.175013,0,Normal,Normal
192.168.100.3,192.168.100.311836,11836,192.203.230.10,53,udp,1526883171,1526883171,0.015596,e,CON,2,1,1,1301,85,1216,64.119003,0,0,0.015596,0,0.015596,0.015596,0.015596,0,Normal,Normal
192.168.100.3,192.168.100.360781,60781,192.203.230.10,53,udp,1526883171,1526883171,0.015283,e,CON,2,1,1,1209,70,1139,65.432182,0,0,0.015283,0,0.015283,0.015283,0.015283,0,Normal,Normal
192.168.100.3,192.168.100.347015,47015,192.48.79.30,53,udp,1526883171,1526883171,0.19436,e,CON,2,1,1,891,85,806,5.145092,0,0,0.19436,0,0.19436,0.19436,0.19436,0,Normal,Normal
192.168.100.3,192.168.100.358733,58733,172.217.25.170,443,tcp,1526883171,1526883342,171.025558,e,FIN,125,45,80,103505,4581,98924,0.725038,0.257271,0.461919,0.036256,0.033619,0.145023,0.006148,0.08785,0,Normal,Normal
192.168.100.147,192.168.100.1473789,3789,192.168.100.3,1889,tcp,1526883265,1526883265,0.000073,e,RST,2,1,1,120,60,60,13698.6299,0,0,0.000073,0,0.000073,0.000073,0.000073,1,Reconnaissance,Service_Scan
fe80::250:56ff:febe:c038,fe80::250:56ff:febe:c038133,133,ff02::2,0,ipv6-icmp,1526883583,1526883583,0,e,NRS,1,1,0,70,70,0,0,0,0,0,0,0,0,0,0,Normal,Normal
fe80::250:56ff:febe:89ee,fe80::250:56ff:febe:89ee133,133,ff02::2,0,ipv6-icmp,1526883664,1526883664,0,e,NRS,1,1,0,70,70,0,0,0,0,0,0,0,0,0,0,Normal,Normal
fe80::250:56ff:febe:254,fe80::250:56ff:febe:254133,133,ff02::2,0,ipv6-icmp,1526883681,1526883681,0,e,NRS,1,1,0,70,70,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.3,192.168.100.380,80,192.168.100.55,8080,tcp,1526883776,1526885498,1722.06702,e &,CON,72314,36157,36157,71930613,35679144,36251469,41.991978,20.995699,20.995699,4.9451,0.179004,1706.05957,1.627103,4.999989,0,Normal,Normal
192.168.100.7,192.168.100.7365,365,192.168.100.3,565,udp,1526883776,1526885498,1722.06702,e,INT,20662,20662,0,1239720,1239720,0,11.997791,11.997791,0,4.92048,0.094455,1692.64526,3.281243,4.999998,0,Normal,Normal
192.168.100.46,192.168.100.463456,3456,192.168.100.5,80,udp,1526883776,1526885498,1722.06702,e,CON,72314,36157,36157,73118059,36872283,36245776,41.991978,20.995699,20.995699,4.944034,0.192924,1705.69177,1.372893,4.999999,0,Normal,Normal
192.168.100.46,192.168.100.4680,80,192.168.100.5,80,tcp,1526883776,1526885498,1722.06702,e,CON,37879,37879,0,35258062,35258062,0,21.995659,21.995659,0,4.945413,0.185228,1706.16748,1.512823,4.999473,0,Normal,Normal
192.168.100.46,192.168.100.4680,80,192.168.100.5,80,udp,1526883776,1526885498,1722.02039,e,INT,36156,36156,0,33816972,33816972,0,20.995686,20.995686,0,4.956108,0.023679,1704.901,4.721957,4.999966,0,Normal,Normal
192.168.100.5,192.168.100.50,0,192.168.100.3,0,tcp,1526883776,1526885498,1721.97376,e,CON,22382,22382,0,19849598,19849598,0,12.997294,12.997294,0,4.928851,0.083388,1695.52466,3.514394,4.999595,0,Normal,Normal
192.168.100.6,192.168.100.680,80,192.168.100.3,80,tcp,1526883776,1526885498,1721.92725,e,CON,12052,12052,0,3567392,3567392,0,6.998554,6.998554,0,4.878961,0.066576,1673.48364,4.141542,4.999908,0,Normal,Normal
192.168.100.3,192.168.100.358028,58028,13.211.17.145,8883,tcp,1526883780,1526885496,1715.71448,e,CON,1348,674,674,583426,538942,44484,0.785096,0.392258,0.392256,3.495025,1.878063,1167.3385,0.006187,4.999989,0,Normal,Normal
192.168.100.4,192.168.100.443972,43972,91.189.94.4,123,udp,1526883808,1526883809,0.281604,e,CON,2,1,1,180,90,90,3.551086,0,0,0.281604,0,0.281604,0.281604,0.281604,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.4,,arp,1526883809,1526883809,0.000017,e,CON,2,1,1,102,60,42,58823.5273,0,0,0.000017,0,0.000017,0.000017,0.000017,0,Normal,Normal
192.168.100.4,192.168.100.4,,192.168.100.1,,arp,1526883813,1526883813,0.000186,e,CON,2,1,1,102,42,60,5376.34375,0,0,0.000186,0,0.000186,0.000186,0.000186,0,Normal,Normal
192.168.100.6,192.168.100.6138,138,192.168.100.255,138,udp,1526883829,1526884729,900.026611,e,INT,2,2,0,500,500,0,0.001111,0.001111,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.7138,138,192.168.100.255,138,udp,1526883880,1526885335,1455.34351,e,INT,6,6,0,1629,1629,0,0.003436,0.003436,0,0.000125,0.000009,0.000375,0.000117,0.000137,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.3,,arp,1526883916,1526885115,1199.00696,e,CON,4,2,2,240,120,120,0.002502,0.000834,0.000834,0.000009,0.000001,0.000018,0.000008,0.00001,0,Normal,Normal
192.168.100.4,192.168.100.45353,5353,224.0.0.251,5353,udp,1526883990,1526883990,0,e,INT,1,1,0,183,183,0,0,0,0,0,0,0,0,0,0,Normal,Normal
fe80::c0c0:aa20:45b9:bdd9,fe80::c0c0:aa20:45b9:bdd95353,5353,ff02::fb,5353,udp,1526883990,1526883990,0,e,INT,1,1,0,203,203,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.150,192.168.100.15060234,60234,144.48.166.166,123,udp,1526884144,1526884144,0.016243,e,CON,2,1,1,180,90,90,61.564983,0,0,0.016243,0,0.016243,0.016243,0.016243,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.150,,arp,1526884144,1526884144,0.000119,e,CON,2,1,1,120,60,60,8403.36133,0,0,0.000119,0,0.000119,0.000119,0.000119,0,Normal,Normal
192.168.100.150,192.168.100.150,,192.168.100.1,,arp,1526884149,1526884149,0.000134,e,CON,2,1,1,120,60,60,7462.68652,0,0,0.000134,0,0.000134,0.000134,0.000134,0,Normal,Normal
192.168.100.27,192.168.100.2768,68,192.168.100.1,67,udp,1526884157,1526884157,0.00366,e,CON,2,1,1,684,342,342,273.22406,0,0,0.00366,0,0.00366,0.00366,0.00366,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.27,,arp,1526884157,1526884157,0.000147,e,CON,2,1,1,120,60,60,6802.72119,0,0,0.000147,0,0.000147,0.000147,0.000147,0,Normal,Normal
192.168.100.27,192.168.100.27,,192.168.100.1,,arp,1526884162,1526884951,789.254211,e,CON,6,3,3,360,180,180,0.006335,0.002534,0.002534,0.000159,0.000064,0.000477,0.000072,0.000224,0,Normal,Normal
192.168.100.148,192.168.100.14855051,55051,144.48.166.166,123,udp,1526884657,1526884657,0.016276,e,CON,2,1,1,180,90,90,61.440159,0,0,0.016276,0,0.016276,0.016276,0.016276,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.148,,arp,1526884657,1526884657,0.000133,e,CON,2,1,1,120,60,60,7518.79736,0,0,0.000133,0,0.000133,0.000133,0.000133,0,Normal,Normal
