flgs,proto,dport,pkts,bytes,state,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,unknown,subcategory
e,udp,53,2,227,CON,0.144697,0.144697,0,0.144697,0.144697,0.144697,1,1,76,151,6.910994,0,0,0,0,0
e,tcp,0,958,681326,CON,20.825254,4.144494,1.664259,20.722469,0.815978,4.978427,958,0,681326,0,45.953819,45.953819,0,0,0,0
e,udp,53,2,176,INT,5.047945,0,0,0,0,0,2,0,176,0,0.1981,0.1981,0,0,0,0
e,udp,53,2,891,CON,0.167228,0.167228,0,0.167228,0.167228,0.167228,1,1,85,806,5.97986,0,0,0,0,0
e,udp,53,2,203,CON,0.143591,0.143591,0,0.143591,0.143591,0.143591,1,1,64,139,6.964225,0,0,0,0,0
e,udp,53,2,172,CON,0.007284,0.007284,0,0.007284,0.007284,0.007284,1,1,86,86,137.287201,0,0,0,0,0
e,udp,565,1542,92520,INT,36.100777,4.491193,1.300717,35.929543,1.049881,4.996865,1542,0,92520,0,42.686062,42.686062,0,0,0,0
e,udp,123,2,180,CON,0.048539,0.048539,0,0.048539,0.048539,0.048539,1,1,90,90,20.60199,0,0,0,0,0
e,udp,53,2,1209,CON,0.031932,0.031932,0,0.031932,0.031932,0.031932,1,1,70,1139,31.316547,0,0,0,0,0
e,udp,53,2,885,CON,0.16719,0.16719,0,0.16719,0.16719,0.16719,1,1,82,803,5.981219,0,0,0,0,0
e,udp,53,2,176,INT,5.047746,0,0,0,0,0,2,0,176,0,0.198108,0.198108,0,0,0,0
e,udp,5355,2,134,INT,0.10684,0.10684,0,0.10684,0.10684,0.10684,2,0,134,0,9.359791,9.359791,0,0,0,0
e,udp,53,2,176,INT,5.047863,0,0,0,0,0,2,0,176,0,0.198104,0.198104,0,0,0,0
e,udp,53,2,172,INT,2.501158,0,0,0,0,0,2,0,172,0,0.399815,0.399815,0,0,0,0
e,udp,53,2,172,CON,0.007239,0.007239,0,0.007239,0.007239,0.007239,1,1,86,86,138.140625,0,0,0,0,0
e,tcp,0,258,181631,CON,27.321405,4.448171,1.046872,26.689026,2.108799,4.968213,258,0,181631,0,9.406544,9.406544,0,0,0,0
e,udp,53,2,172,INT,2.501029,0,0,0,0,0,2,0,172,0,0.399835,0.399835,0,0,0,0
e,udp,53,2,891,CON,0.194835,0.194835,0,0.194835,0.194835,0.194835,1,1,85,806,5.132548,0,0,0,0,0
e,tcp,80,256,75776,CON,9.45291,4.707788,0.258203,9.415577,4.44959,4.965987,256,0,75776,0,26.975819,26.975819,0,0,0,0
e,udp,53,2,172,CON,0.007137,0.007137,0,0.007137,0.007137,0.007137,1,1,86,86,140.114899,0,0,0,0,0
e,tcp,0,1001,714062,CON,26.014919,3.757664,1.746792,22.545984,0.940962,4.986987,1001,0,714062,0,38.43948,38.43948,0,0,0,0
e,udp,80,800,767550,INT,9.99737,4.992455,0.002772,9.98491,4.989683,4.995227,800,0,767550,0,79.921021,79.921021,0,0,0,0
e,udp,53,2,176,INT,5.045677,0,0,0,0,0,2,0,176,0,0.198189,0.198189,0,0,0,0
e,arp,0,4,240,CON,183.04068,0.000073,0.000005,0.000147,0.000068,0.000079,2,2,120,120,0.01639,0.005463,0.005463,0,0,0
e,udp,80,800,767550,INT,9.999797,4.994271,0.002896,9.988543,4.990989,4.997553,800,0,767550,0,79.901627,79.901627,0,0,0,0
e,udp,5353,1,203,INT,0,0,0,0,0,0,1,0,203,0,0,0,0,0,0,0
e,udp,53,2,227,CON,0.145626,0.145626,0,0.145626,0.145626,0.145626,1,1,76,151,6.866906,0,0,0,0,0
e,udp,53,2,936,CON,0.167291,0.167291,0,0.167291,0.167291,0.167291,1,1,91,845,5.977608,0,0,0,0,0
e,udp,53,2,227,CON,0.143842,0.143842,0,0.143842,0.143842,0.143842,1,1,76,151,6.952073,0,0,0,0,0
e,udp,53,2,172,INT,5.043558,0,0,0,0,0,2,0,172,0,0.198273,0.198273,0,0,0,0
e,udp,53,2,323,CON,0.236734,0.236734,0,0.236734,0.236734,0.236734,1,1,93,230,4.22415,0,0,0,0,0
e,udp,5353,1,87,INT,0,0,0,0,0,0,1,0,87,0,0,0,0,0,0,0
e,udp,53,4,348,INT,1461.28149,0,0,0,0,0,4,0,348,0,0.002053,0.002053,0,0,0,0
e,udp,53,2,891,CON,0.167203,0.167203,0,0.167203,0.167203,0.167203,1,1,85,806,5.980754,0,0,0,0,0
e,udp,53,2,176,INT,5.048182,0,0,0,0,0,2,0,176,0,0.198091,0.198091,0,0,0,0
e,udp,53,2,1295,CON,0.016,0.016,0,0.016,0.016,0.016,1,1,82,1213,62.499996,0,0,0,0,0
e,udp,123,2,180,CON,0.257091,0.257091,0,0.257091,0.257091,0.257091,1,1,90,90,3.889673,0,0,0,0,0
e,udp,80,1200,1151325,INT,14.997553,4.990703,0.002255,14.972109,4.988801,4.993871,1200,0,1151325,0,79.946373,79.946373,0,0,0,0
e,udp,53,2,176,INT,5.048044,0,0,0,0,0,2,0,176,0,0.198097,0.198097,0,0,0,0
e,udp,53,2,176,INT,5.047871,0,0,0,0,0,2,0,176,0,0.198103,0.198103,0,0,0,0
e,udp,53,2,176,INT,5.047781,0,0,0,0,0,2,0,176,0,0.198107,0.198107,0,0,0,0
e,tcp,8883,32,14756,CON,40.021732,2.629453,2.127708,18.40617,0.006173,4.997709,16,16,13700,1056,0.774579,0.374796,0.374854,0,0,0
e,udp,53,2,172,CON,0.007285,0.007285,0,0.007285,0.007285,0.007285,1,1,86,86,137.268356,0,0,0,0,0
e,udp,53,2,176,INT,5.039179,0,0,0,0,0,2,0,176,0,0.198445,0.198445,0,0,0,0
e,tcp,8883,52,23588,CON,65.027512,4.440377,1.323193,62.165283,0,4.999899,26,26,21872,1716,0.784283,0.384487,0.384453,0,0,0
e,udp,53,2,176,INT,5.044945,0,0,0,0,0,2,0,176,0,0.198218,0.198218,0,0,0,0
e,udp,53,2,176,INT,5.043601,0,0,0,0,0,2,0,176,0,0.198271,0.198271,0,0,0,0
e,arp,0,2,102,CON,0.000272,0.000272,0,0.000272,0.000272,0.000272,1,1,42,60,3676.47046,0,0,0,0,0
e,udp,53,2,468,CON,0.010386,0.010386,0,0.010386,0.010386,0.010386,1,1,91,377,96.283455,0,0,0,0,0
e,udp,53,2,176,INT,5.047953,0,0,0,0,0,2,0,176,0,0.1981,0.1981,0,0,0,0
e,udp,53,2,176,INT,5.047996,0,0,0,0,0,2,0,176,0,0.198098,0.198098,0,0,0,0
e,udp,53,2,176,INT,5.047844,0,0,0,0,0,2,0,176,0,0.198104,0.198104,0,0,0,0
e,udp,53,2,340,CON,0.184435,0.184435,0,0.184435,0.184435,0.184435,1,1,81,259,5.421965,0,0,0,0,0
e,udp,53,2,176,INT,5.047982,0,0,0,0,0,2,0,176,0,0.198099,0.198099,0,0,0,0
e,udp,5353,1,88,INT,0,0,0,0,0,0,1,0,88,0,0,0,0,0,0,0
e,udp,80,6524,6347262,CON,43.930462,4.546184,0.878294,40.915653,2.391654,4.999915,3263,3261,3100022,3247240,148.484665,74.253716,74.208191,0,0,0
e,udp,138,1,250,INT,0,0,0,0,0,0,1,0,250,0,0,0,0,0,0,0
e,udp,123,2,180,CON,0.016044,0.016044,0,0.016044,0.016044,0.016044,1,1,90,90,62.328594,0,0,0,0,0
e,udp,53,2,172,INT,2.501021,0,0,0,0,0,2,0,172,0,0.399837,0.399837,0,0,0,0
e,udp,53,2,172,CON,0.007074,0.007074,0,0.007074,0.007074,0.007074,1,1,86,86,141.362747,0,0,0,0,0
e,udp,80,4752,4560694,INT,60.201565,4.613415,1.307405,59.9744,0.084482,4.999393,4752,0,4560694,0,78.918213,78.918213,0,0,0,0
e,udp,53,2,176,INT,5.0438,0,0,0,0,0,2,0,176,0,0.198263,0.198263,0,0,0,0
e,udp,53,2,176,INT,5.047816,0,0,0,0,0,2,0,176,0,0.198105,0.198105,0,0,0,0
e,udp,565,428,25680,INT,9.979174,4.977156,0.002528,9.954311,4.975152,4.97916,428,0,25680,0,42.789116,42.789116,0,0,0,0
e,udp,53,2,203,CON,0.007759,0.007759,0,0.007759,0.007759,0.007759,1,1,64,139,128.882584,0,0,0,0,0
e,tcp,8883,22,7159,CON,15.588663,2.524471,2.233548,10.097882,0.011642,4.750949,11,11,6433,726,1.347133,0.641492,0.641492,0,0,0
e,udp,53,2,225,CON,0.000707,0.000707,0,0.000707,0.000707,0.000707,1,1,85,140,1414.42712,0,0,0,0,0
e,udp,5353,1,107,INT,0,0,0,0,0,0,1,0,107,0,0,0,0,0,0,0
e,udp,53,2,172,INT,2.500049,0,0,0,0,0,2,0,172,0,0.399992,0.399992,0,0,0,0
e,udp,80,1274,1215540,INT,46.368935,4.588339,1.16427,45.883389,1.096,4.994521,1274,0,1215540,0,27.453726,27.453726,0,0,0,0
e,tcp,443,34,9213,FIN,61.357204,0.280521,0.295879,1.963647,0.15515,1.004973,19,15,3416,5797,0.537834,0.293364,0.228172,0,0,0
e,tcp,443,16,5151,FIN,5.454479,0.049574,0.041214,0.099148,0.00836,0.090788,9,7,971,4180,2.750033,1.466684,1.100013,0,0,0
e,udp,53,2,889,CON,0.00946,0.00946,0,0.00946,0.00946,0.00946,1,1,84,805,105.708244,0,0,0,0,0
e,arp,0,2,102,CON,0.000245,0.000245,0,0.000245,0.000245,0.000245,1,1,42,60,4081.63257,0,0,0,0,0
e,tcp,80,89,26344,CON,17.390701,4.107924,1.295624,16.431696,1.866646,4.92807,89,0,26344,0,5.060175,5.060175,0,0,0,0
e,udp,53,2,227,CON,0.144876,0.144876,0,0.144876,0.144876,0.144876,1,1,76,151,6.902454,0,0,0,0,0
e,udp,53,2,176,INT,5.048005,0,0,0,0,0,2,0,176,0,0.198098,0.198098,0,0,0,0
e,udp,53,2,176,INT,5.048116,0,0,0,0,0,2,0,176,0,0.198094,0.198094,0,0,0,0
e,udp,53,2,203,CON,0.14384,0.14384,0,0.14384,0.14384,0.14384,1,1,64,139,6.952169,0,0,0,0,0
e,udp,5353,1,160,INT,0,0,0,0,0,0,1,0,160,0,0,0,0,0,0,0
e,udp,53,2,172,INT,5.038978,0,0,0,0,0,2,0,172,0,0.198453,0.198453,0,0,0,0
e,udp,53,2,172,INT,2.501142,0,0,0,0,0,2,0,172,0,0.399817,0.399817,0,0,0,0
e,udp,53,2,172,INT,2.50103,0,0,0,0,0,2,0,172,0,0.399835,0.399835,0,0,0,0
e,udp,5353,1,88,INT,0,0,0,0,0,0,1,0,88,0,0,0,0,0,0,0
e,tcp,0,480,341180,CON,9.997765,4.9873,0.000535,9.974601,4.986765,4.987836,480,0,341180,0,47.910709,47.910709,0,0,0,0
e,udp,3456,148259,149910621,CON,3535.84754,4.94375139,0.19525561,3500.17578,0.906847,4.999992,74130,74129,74313560,75597061,28.4598529,14.2298307,14.2296383,0,0,0
e,tcp,53,3,208,RST,0.006105,0.006105,0,0.006105,0.006105,0.006105,2,1,134,74,327.600311,163.800156,0,0,0,0
e,udp,53,2,203,CON,0.14434,0.14434,0,0.14434,0.14434,0.14434,1,1,64,139,6.928087,0,0,0,0,0
e,udp,53,2,172,CON,0.007481,0.007481,0,0.007481,0.007481,0.007481,1,1,86,86,133.671967,0,0,0,0,0
e,udp,53,2,172,CON,0.007317,0.007317,0,0.007317,0.007317,0.007317,1,1,86,86,136.66803,0,0,0,0,0
e,udp,53,2,176,INT,5.04329,0,0,0,0,0,2,0,176,0,0.198283,0.198283,0,0,0,0
e,udp,53,2,172,INT,5.043436,0,0,0,0,0,2,0,172,0,0.198278,0.198278,0,0,0,0
e,udp,565,2717,163020,INT,63.460587,4.855461,0.443699,63.120995,3.318712,4.99925,2717,0,163020,0,42.798218,42.798218,0,0,0,0
e,tcp,8883,96,40916,CON,115.615189,2.712452,2.060009,65.098846,0.006126,4.999908,48,48,37748,3168,0.821691,0.4085,0.406521,0,0,0
e,udp,53,2,176,INT,5.048088,0,0,0,0,0,2,0,176,0,0.198095,0.198095,0,0,0,0
e,udp,53,2,947,CON,0.215417,0.215417,0,0.215417,0.215417,0.215417,1,1,92,855,4.642159,0,0,0,0,0
e,udp,53,2,1401,CON,0.01513,0.01513,0,0.01513,0.01513,0.01513,1,1,70,1331,66.093849,0,0,0,0,0
e,udp,53,2,190,CON,0.144479,0.144479,0,0.144479,0.144479,0.144479,1,1,87,103,6.921421,0,0,0,0,0
e,udp,53,2,891,CON,0.164316,0.164316,0,0.164316,0.164316,0.164316,1,1,85,806,6.085835,0,0,0,0,0
e,udp,53,2,176,INT,5.038801,0,0,0,0,0,2,0,176,0,0.19846,0.19846,0,0,0,0
e,arp,0,2,120,CON,0.000068,0.000068,0,0.000068,0.000068,0.000068,1,1,60,60,14705.8818,0,0,0,0,0
e,udp,53,2,482,CON,0.251205,0.251205,0,0.251205,0.251205,0.251205,1,1,92,390,3.980813,0,0,0,0,0
e,udp,53,2,891,CON,0.195196,0.195196,0,0.195196,0.195196,0.195196,1,1,85,806,5.123056,0,0,0,0,0
e,udp,53,2,176,INT,5.047896,0,0,0,0,0,2,0,176,0,0.198102,0.198102,0,0,0,0
e,udp,53,2,227,CON,0.14431,0.14431,0,0.14431,0.14431,0.14431,1,1,76,151,6.929527,0,0,0,0,0
e,udp,53,2,172,INT,5.040105,0,0,0,0,0,2,0,172,0,0.198409,0.198409,0,0,0,0
e,udp,53,2,172,CON,0.007275,0.007275,0,0.007275,0.007275,0.007275,1,1,86,86,137.457047,0,0,0,0,0
e,udp,53,2,335,CON,0.248932,0.248932,0,0.248932,0.248932,0.248932,1,1,99,236,4.017161,0,0,0,0,0
e,udp,53,2,172,CON,0.007511,0.007511,0,0.007511,0.007511,0.007511,1,1,86,86,133.138062,0,0,0,0,0
e,udp,123,2,180,CON,0.067264,0.067264,0,0.067264,0.067264,0.067264,1,1,90,90,14.866794,0,0,0,0,0
e,tcp,0,2054,1459508,CON,44.67654,4.950115,0.10529,44.551033,4.652747,4.99732,2054,0,1459508,0,45.95253,45.95253,0,0,0,0
e *,tcp,80,2935,2860595,CON,20.287704,4.047826,1.893167,20.239128,0.261498,4.999344,1469,1466,1475334,1385261,144.619614,72.3591,72.211227,0,0,0
e,udp,80,2095,2011486,INT,26.20196,4.356869,1.422523,26.141216,1.176016,4.998102,2095,0,2011486,0,79.917686,79.917686,0,0,0,0
e,udp,53,2,172,INT,2.500944,0,0,0,0,0,2,0,172,0,0.399849,0.399849,0,0,0,0
e,arp,0,44,2640,CON,2048.26294,0.000094,0.000025,0.002071,0.000056,0.000164,22,22,1320,1320,0.020993,0.010253,0.010253,0,0,0
e,tcp,0,12448,11039497,CON,957.637512,4.931455,0.035266,941.907959,4.905954,4.999993,12448,0,11039497,0,12.997611,12.997611,0,0,0,0
e,udp,123,2,180,CON,0.016486,0.016486,0,0.016486,0.016486,0.016486,1,1,90,90,60.657528,0,0,0,0,0
e,udp,53,2,176,INT,5.048093,0,0,0,0,0,2,0,176,0,0.198095,0.198095,0,0,0,0
e,udp,3456,1599,1555544,CON,9.99329,4.990372,0.002285,9.980744,4.988087,4.992657,800,799,796370,759174,159.907303,79.953651,79.853584,0,0,0
e,arp,0,2,102,CON,0.000017,0.000017,0,0.000017,0.000017,0.000017,1,1,60,42,58823.5273,0,0,0,0,0
e,udp,53,2,176,INT,5.047964,0,0,0,0,0,2,0,176,0,0.1981,0.1981,0,0,0,0
e,tcp,80,5554,5199451,CON,70.057419,4.944463,0.120302,69.222481,4.543687,4.998925,5554,0,5199451,0,79.263557,79.263557,0,0,0,0
e,udp,53,2,172,INT,5.042243,0,0,0,0,0,2,0,172,0,0.198324,0.198324,0,0,0,0
e,udp,53,2,172,INT,2.501134,0,0,0,0,0,2,0,172,0,0.399819,0.399819,0,0,0,0
e,udp,123,2,180,CON,0.291385,0.291385,0,0.291385,0.291385,0.291385,1,1,90,90,3.431886,0,0,0,0,0
e,udp,53,2,227,CON,0.008292,0.008292,0,0.008292,0.008292,0.008292,1,1,76,151,120.598167,0,0,0,0,0
e *,tcp,80,5944,5794103,CON,37.961678,4.734294,0.683156,37.874352,2.92685,4.999574,2972,2972,2988318,2805785,156.552612,78.263138,78.263138,0,0,0
e,arp,0,4,240,CON,210.944,0.000147,0.000023,0.000293,0.000123,0.00017,2,2,120,120,0.014222,0.004741,0.004741,0,0,0
e,udp,565,1153,69180,INT,26.860472,4.456857,1.176227,26.741142,1.826741,4.98613,1153,0,69180,0,42.888302,42.888302,0,0,0,0
e,udp,123,2,180,CON,0.007083,0.007083,0,0.007083,0.007083,0.007083,1,1,90,90,141.183105,0,0,0,0,0
e,tcp,0,126,89003,CON,15.22803,3.666453,2.047671,14.665812,0.131329,4.985849,126,0,89003,0,8.208547,8.208547,0,0,0,0
e,udp,53,2,176,INT,5.043254,0,0,0,0,0,2,0,176,0,0.198285,0.198285,0,0,0,0
e,udp,53,2,176,INT,5.047986,0,0,0,0,0,2,0,176,0,0.198099,0.198099,0,0,0,0
e,udp,53,2,176,INT,5.057993,0,0,0,0,0,2,0,176,0,0.197707,0.197707,0,0,0,0
e,udp,53,2,340,CON,0.235584,0.235584,0,0.235584,0.235584,0.235584,1,1,81,259,4.244771,0,0,0,0,0
e,tcp,80,2822,2643152,CON,37.07497,4.622311,0.981615,36.978485,2.02523,4.999944,2822,0,2643152,0,76.089073,76.089073,0,0,0,0
e,udp,53,2,176,INT,5.039344,0,0,0,0,0,2,0,176,0,0.198439,0.198439,0,0,0,0
e,udp,53,2,176,INT,5.044614,0,0,0,0,0,2,0,176,0,0.198231,0.198231,0,0,0,0
e,udp,80,4836,4638275,INT,61.603996,4.630387,1.012735,60.195034,1.219034,4.999189,4836,0,4638275,0,78.485168,78.485168,0,0,0,0
e,udp,53,2,172,INT,2.500115,0,0,0,0,0,2,0,172,0,0.399982,0.399982,0,0,0,0
e,udp,53,2,340,CON,0.180298,0.180298,0,0.180298,0.180298,0.180298,1,1,81,259,5.546373,0,0,0,0,0
e,ipv6-icmp,0,1,70,NRS,0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0
e,udp,53,2,172,INT,2.501185,0,0,0,0,0,2,0,172,0,0.39981,0.39981,0,0,0,0
e,udp,53,2,172,INT,2.501044,0,0,0,0,0,2,0,172,0,0.399833,0.399833,0,0,0,0
e,udp,53,2,172,INT,5.041433,0,0,0,0,0,2,0,172,0,0.198356,0.198356,0,0,0,0
e,udp,53,2,340,CON,0.237282,0.237282,0,0.237282,0.237282,0.237282,1,1,81,259,4.214395,0,0,0,0,0
e,udp,53,2,172,CON,0.007279,0.007279,0,0.007279,0.007279,0.007279,1,1,86,86,137.381516,0,0,0,0,0
e,udp,53,2,176,INT,5.047877,0,0,0,0,0,2,0,176,0,0.198103,0.198103,0,0,0,0
e,udp,53,2,172,INT,2.500056,0,0,0,0,0,2,0,172,0,0.399991,0.399991,0,0,0,0
e,udp,53,2,176,INT,5.043695,0,0,0,0,0,2,0,176,0,0.198267,0.198267,0,0,0,0
e,udp,53,2,947,CON,0.227478,0.227478,0,0.227478,0.227478,0.227478,1,1,92,855,4.396029,0,0,0,0,0
e,udp,53,2,176,INT,5.047802,0,0,0,0,0,2,0,176,0,0.198106,0.198106,0,0,0,0
e,udp,53,2,227,CON,0.143377,0.143377,0,0.143377,0.143377,0.143377,1,1,76,151,6.974619,0,0,0,0,0
e,udp,5353,1,183,INT,0,0,0,0,0,0,1,0,183,0,0,0,0,0,0,0
e,udp,123,2,180,CON,0.284529,0.284529,0,0.284529,0.284529,0.284529,1,1,90,90,3.51458,0,0,0,0,0
e,tcp,8883,22,10167,CON,25.01379,4.16377,1.862095,24.98262,0,4.999967,11,11,9441,726,0.839537,0.399873,0.399779,0,0,0
e,udp,80,800,767550,INT,9.994008,4.990799,0.001314,9.981598,4.98999,4.991607,800,0,767550,0,79.947906,79.947906,0,0,0,0
e,tcp,8883,96,41237,CON,117.434669,2.538212,1.620372,58.378868,0.005938,4.999885,48,48,38069,3168,0.80896,0.400244,0.400223,0,0,0
e,udp,53,2,176,INT,5.044083,0,0,0,0,0,2,0,176,0,0.198252,0.198252,0,0,0,0
e,udp,3456,7626,7421516,CON,48.215847,4.810807,0.540734,48.108067,3.188636,4.995426,3813,3813,3796654,3624862,158.143021,79.061142,79.061142,0,0,0
e,udp,53,2,176,INT,5.040962,0,0,0,0,0,2,0,176,0,0.198375,0.198375,0,0,0,0
e,udp,53,2,201,CON,0.142617,0.142617,0,0.142617,0.142617,0.142617,1,1,98,103,7.011787,0,0,0,0,0
e,udp,53,2,227,CON,0.007891,0.007891,0,0.007891,0.007891,0.007891,1,1,76,151,126.726646,0,0,0,0,0
e,udp,53,2,172,INT,5.044706,0,0,0,0,0,2,0,172,0,0.198228,0.198228,0,0,0,0
e,udp,53,2,176,INT,5.045452,0,0,0,0,0,2,0,176,0,0.198198,0.198198,0,0,0,0
e,tcp,80,1259,1181852,CON,16.509586,4.118271,1.519093,16.473083,1.487132,4.998075,1259,0,1181852,0,76.198151,76.198151,0,0,0,0
e,udp,53,2,176,INT,5.047936,0,0,0,0,0,2,0,176,0,0.198101,0.198101,0,0,0,0
e,udp,80,31031,29023123,INT,1482.17236,4.957957,0.034026,1467.55518,4.423405,4.999987,31031,0,29023123,0,20.935488,20.935488,0,0,0,0
e *,tcp,80,2400,2338875,CON,15.003052,4.992594,0.003303,14.977781,4.990178,4.996491,1200,1200,1207005,1131870,159.900803,79.917076,79.917076,0,0,0
e,udp,53,2,176,INT,5.048044,0,0,0,0,0,2,0,176,0,0.198097,0.198097,0,0,0,0
e,udp,53,2,176,INT,5.048175,0,0,0,0,0,2,0,176,0,0.198091,0.198091,0,0,0,0
e,tcp,80,4685,4386780,CON,59.120045,4.911815,0.262468,58.94178,4.041512,4.999423,4685,0,4386780,0,79.22863,79.22863,0,0,0,0
e,udp,53,2,172,INT,2.501101,0,0,0,0,0,2,0,172,0,0.399824,0.399824,0,0,0,0
e,udp,53,2,1209,CON,0.031568,0.031568,0,0.031568,0.031568,0.031568,1,1,70,1139,31.67765,0,0,0,0,0
e,udp,53,2,203,CON,0.144189,0.144189,0,0.144189,0.144189,0.144189,1,1,64,139,6.935342,0,0,0,0,0
e,udp,53,2,468,CON,0.350171,0.350171,0,0.350171,0.350171,0.350171,1,1,91,377,2.855748,0,0,0,0,0
e,udp,53,2,176,INT,5.047871,0,0,0,0,0,2,0,176,0,0.198103,0.198103,0,0,0,0
e,udp,53,2,176,INT,5.045577,0,0,0,0,0,2,0,176,0,0.198193,0.198193,0,0,0,0
e,udp,53,2,333,CON,0.150676,0.150676,0,0.150676,0.150676,0.150676,1,1,98,235,6.636757,0,0,0,0,0
e,udp,53,2,172,INT,2.500041,0,0,0,0,0,2,0,172,0,0.399993,0.399993,0,0,0,0
e,udp,53,2,176,INT,5.047886,0,0,0,0,0,2,0,176,0,0.198103,0.198103,0,0,0,0
e,udp,53,2,172,INT,5.040333,0,0,0,0,0,2,0,172,0,0.1984,0.1984,0,0,0,0
e,udp,53,2,1301,CON,0.163274,0.163274,0,0.163274,0.163274,0.163274,1,1,85,1216,6.124674,0,0,0,0,0
e,udp,53,2,225,CON,0.000388,0.000388,0,0.000388,0.000388,0.000388,1,1,85,140,2577.31958,0,0,0,0,0
e,udp,53,2,176,INT,5.046262,0,0,0,0,0,2,0,176,0,0.198166,0.198166,0,0,0,0
e,udp,53,2,233,CON,0.052971,0.052971,0,0.052971,0.052971,0.052971,1,1,79,154,18.878254,0,0,0,0,0
e,udp,53,2,176,INT,5.047978,0,0,0,0,0,2,0,176,0,0.198099,0.198099,0,0,0,0
e,tcp,0,963,683264,CON,21.118992,4.206002,1.559531,21.030008,1.08699,4.999719,963,0,683264,0,45.551418,45.551418,0,0,0,0
e g,tcp,8883,16,6193,CON,15.013252,3.472736,2.0518,13.890944,0.005813,4.998919,8,8,5665,528,0.999117,0.466255,0.466255,0,0,0
e,udp,565,15272,916320,INT,1272.80286,4.929201,0.034756,1252.01697,4.904756,4.999994,15272,0,916320,0,11.997931,11.997931,0,0,0,0
e,udp,80,2311,2217106,INT,28.916513,4.809167,0.413413,28.855003,3.884761,4.99654,2311,0,2217106,0,79.885147,79.885147,0,0,0,0
e,arp,0,2,120,CON,0.016526,0.016526,0,0.016526,0.016526,0.016526,1,1,60,60,60.510708,0,0,0,0,0
e,udp,53,2,415,CON,0.008661,0.008661,0,0.008661,0.008661,0.008661,1,1,104,311,115.460106,0,0,0,0,0
e,udp,53,2,201,CON,0.178271,0.178271,0,0.178271,0.178271,0.178271,1,1,98,103,5.609437,0,0,0,0,0
e,udp,80,2712,2602393,INT,33.937962,4.837023,0.376873,33.859161,3.913879,4.991992,2712,0,2602393,0,79.88105,79.88105,0,0,0,0
e,udp,53,2,480,CON,0.237762,0.237762,0,0.237762,0.237762,0.237762,1,1,91,389,4.205886,0,0,0,0,0
e,tcp,80,752,222592,CON,28.040958,4.642547,0.732387,27.85528,3.004882,4.971755,752,0,222592,0,26.782251,26.782251,0,0,0,0
e,udp,53,2,172,INT,2.500054,0,0,0,0,0,2,0,172,0,0.399991,0.399991,0,0,0,0
e,udp,80,24488,24760307,CON,591.223145,4.896676,0.479519,577.8078,0.534326,4.999565,12244,12244,12486338,12273969,41.417526,20.707918,20.707918,0,0,0
e,udp,5353,1,160,INT,0,0,0,0,0,0,1,0,160,0,0,0,0,0,0,0
e,udp,53,2,203,CON,0.007864,0.007864,0,0.007864,0.007864,0.007864,1,1,64,139,127.161743,0,0,0,0,0
e,udp,53,2,172,INT,2.500929,0,0,0,0,0,2,0,172,0,0.399851,0.399851,0,0,0,0
e,udp,138,1,250,INT,0,0,0,0,0,0,1,0,250,0,0,0,0,0,0,0
e *,tcp,80,11113,10828905,CON,70.703194,4.701836,1.07898,70.527542,0.664669,4.997467,5557,5556,5591095,5237810,157.164047,78.582024,78.567879,0,0,0
e,udp,80,3102,2977757,INT,38.776672,4.836172,0.404852,38.689377,3.765058,4.99125,3102,0,2977757,0,79.970764,79.970764,0,0,0,0
e,udp,53,2,176,INT,5.048029,0,0,0,0,0,2,0,176,0,0.198097,0.198097,0,0,0,0
e,udp,80,4550,4427376,CON,30.250605,4.730259,0.528612,28.381554,3.552835,4.994773,2275,2275,2161146,2266230,150.377167,75.17205,75.17205,0,0,0
e,udp,53,2,176,INT,5.047981,0,0,0,0,0,2,0,176,0,0.198099,0.198099,0,0,0,0
e,udp,53,2,176,INT,5.039034,0,0,0,0,0,2,0,176,0,0.198451,0.198451,0,0,0,0
e,udp,53,2,482,CON,0.230585,0.230585,0,0.230585,0.230585,0.230585,1,1,92,390,4.336796,0,0,0,0,0
e,udp,53,2,172,INT,5.046705,0,0,0,0,0,2,0,172,0,0.198149,0.198149,0,0,0,0
e,tcp,80,10934,3236464,CON,1567.76221,4.866806,0.056208,1518.44348,4.407921,4.999975,10934,0,3236464,0,6.973634,6.973634,0,0,0,0
e,tcp,0,881,624761,CON,20.287691,4.037156,1.894047,20.18578,0.249069,4.989661,881,0,624761,0,43.376053,43.376053,0,0,0,0
e,udp,53,2,176,INT,5.047742,0,0,0,0,0,2,0,176,0,0.198108,0.198108,0,0,0,0
e,tcp,80,1000,296000,CON,37.034412,4.597401,0.979339,36.779205,2.00632,4.972095,1000,0,296000,0,26.974911,26.974911,0,0,0,0
e,udp,53,2,172,INT,5.046742,0,0,0,0,0,2,0,172,0,0.198148,0.198148,0,0,0,0
e,udp,53,2,176,INT,5.047899,0,0,0,0,0,2,0,176,0,0.198102,0.198102,0,0,0,0
e,udp,53,2,172,INT,2.499908,0,0,0,0,0,2,0,172,0,0.400015,0.400015,0,0,0,0
e,udp,80,4020,3909329,CON,25.160704,4.182881,1.814913,25.097288,0.124618,4.997104,2011,2009,1909515,1999814,159.733215,79.886475,79.806992,0,0,0
